ticket_type,creation_date,view_date,action_date,customer_satisfaction,customer_problem_resolved,user_actioned,user_team
email,2021-07-13 16:34:00.000000,2021-07-15 08:34:00.000000,2021-07-15 09:13:00.000000,3,False,7544bc,orange
live_chat,2021-07-15 09:17:00.000000,2021-07-15 09:18:00.000000,2021-07-15 09:40:00.000000,1,True,7544bc,orange
email,2021-07-12 09:45:00.000000,2021-07-15 09:44:00.000000,2021-07-15 10:24:00.000000,1,False,7544bc,orange
web_form,2021-07-08 21:17:00.000000,2021-07-15 10:27:00.000000,2021-07-15 10:49:00.000000,2,True,7544bc,orange
web_form,2021-07-14 16:20:00.000000,2021-07-15 10:55:00.000000,2021-07-15 11:23:00.000000,3,True,7544bc,orange
email,2021-07-12 11:16:00.000000,2021-07-15 11:28:00.000000,2021-07-15 12:04:00.000000,3,True,7544bc,orange
live_chat,2021-07-15 13:07:16.705080,2021-07-15 13:09:16.705080,2021-07-15 13:38:16.705080,3,True,7544bc,orange
web_form,2021-07-11 03:00:00.000000,2021-07-15 13:40:16.705080,2021-07-15 14:09:16.705080,1,False,7544bc,orange
web_form,2021-07-12 14:59:00.000000,2021-07-15 14:15:16.705080,2021-07-15 14:45:16.705080,3,False,7544bc,orange
web_form,2021-07-10 11:53:00.000000,2021-07-15 14:46:16.705080,2021-07-15 15:13:16.705080,1,False,7544bc,orange
email,2021-07-12 17:22:00.000000,2021-07-15 15:15:16.705080,2021-07-15 15:51:16.705080,1,False,7544bc,orange
web_form,2021-07-12 22:26:00.000000,2021-07-15 15:53:16.705080,2021-07-15 16:23:16.705080,2,True,7544bc,orange
web_form,2021-07-14 14:25:00.000000,2021-07-15 16:31:16.705080,2021-07-15 17:10:16.705080,1,False,7544bc,orange
email,2021-07-12 17:15:00.000000,2021-07-16 08:35:00.000000,2021-07-16 09:19:00.000000,1,False,7544bc,orange
live_chat,2021-07-16 09:24:00.000000,2021-07-16 09:24:00.000000,2021-07-16 09:45:00.000000,4,True,7544bc,orange
email,2021-07-13 11:11:00.000000,2021-07-16 09:46:00.000000,2021-07-16 10:16:00.000000,1,False,7544bc,orange
email,2021-07-16 10:08:00.000000,2021-07-16 10:19:00.000000,2021-07-16 10:58:00.000000,1,False,7544bc,orange
live_chat,2021-07-16 11:01:00.000000,2021-07-16 11:01:00.000000,2021-07-16 11:18:00.000000,1,False,7544bc,orange
email,2021-07-12 22:32:00.000000,2021-07-16 11:20:00.000000,2021-07-16 11:53:00.000000,1,True,7544bc,orange
live_chat,2021-07-16 11:51:00.000000,2021-07-16 11:54:00.000000,2021-07-16 12:15:00.000000,1,False,7544bc,orange
web_form,2021-07-05 07:56:00.000000,2021-07-16 13:23:13.981325,2021-07-16 13:46:13.981325,3,False,7544bc,orange
live_chat,2021-07-16 13:48:13.981325,2021-07-16 13:49:13.981325,2021-07-16 14:19:13.981325,2,False,7544bc,orange
web_form,2021-07-14 00:46:00.000000,2021-07-16 14:24:13.981325,2021-07-16 14:54:13.981325,1,False,7544bc,orange
email,2021-07-13 19:27:00.000000,2021-07-16 14:59:13.981325,2021-07-16 15:52:13.981325,1,False,7544bc,orange
web_form,2021-07-11 22:58:00.000000,2021-07-16 15:52:13.981325,2021-07-16 16:14:13.981325,1,False,7544bc,orange
web_form,2021-07-10 21:55:00.000000,2021-07-16 16:17:13.981325,2021-07-16 16:35:13.981325,3,True,7544bc,orange
live_chat,2021-07-16 16:39:13.981325,2021-07-16 16:40:13.981325,2021-07-16 17:03:13.981325,1,False,7544bc,orange
web_form,2021-07-14 17:18:00.000000,2021-07-17 08:38:00.000000,2021-07-17 08:57:00.000000,1,False,7544bc,orange
live_chat,2021-07-17 09:02:00.000000,2021-07-17 09:03:00.000000,2021-07-17 09:17:00.000000,3,True,7544bc,orange
web_form,2021-07-09 03:30:00.000000,2021-07-17 09:20:00.000000,2021-07-17 09:45:00.000000,3,False,7544bc,orange
web_form,2021-07-14 00:31:00.000000,2021-07-17 09:48:00.000000,2021-07-17 10:10:00.000000,3,True,7544bc,orange
email,2021-07-12 06:26:00.000000,2021-07-17 10:15:00.000000,2021-07-17 10:50:00.000000,2,True,7544bc,orange
live_chat,2021-07-17 10:51:00.000000,2021-07-17 10:51:00.000000,2021-07-17 11:16:00.000000,1,False,7544bc,orange
email,2021-07-16 09:18:00.000000,2021-07-17 11:20:00.000000,2021-07-17 11:59:00.000000,1,False,7544bc,orange
email,2021-07-09 12:10:00.000000,2021-07-17 12:53:36.928085,2021-07-17 13:18:36.928085,1,False,7544bc,orange
email,2021-07-15 23:49:00.000000,2021-07-17 13:21:36.928085,2021-07-17 13:54:36.928085,3,False,7544bc,orange
web_form,2021-07-17 04:50:00.000000,2021-07-17 14:01:36.928085,2021-07-17 14:31:36.928085,3,True,7544bc,orange
live_chat,2021-07-17 14:32:36.928085,2021-07-17 14:32:36.928085,2021-07-17 14:52:36.928085,1,False,7544bc,orange
web_form,2021-07-06 04:09:00.000000,2021-07-17 14:55:36.928085,2021-07-17 15:21:36.928085,1,False,7544bc,orange
live_chat,2021-07-17 15:26:36.928085,2021-07-17 15:26:36.928085,2021-07-17 15:55:36.928085,1,False,7544bc,orange
email,2021-07-11 23:22:00.000000,2021-07-17 15:57:36.928085,2021-07-17 16:29:36.928085,3,False,7544bc,orange
email,2021-07-12 04:16:00.000000,2021-07-17 16:32:36.928085,2021-07-17 17:11:36.928085,3,True,7544bc,orange
web_form,2021-07-07 02:01:00.000000,2021-07-18 08:35:00.000000,2021-07-18 08:58:00.000000,3,True,7544bc,orange
web_form,2021-07-03 13:47:00.000000,2021-07-18 09:02:00.000000,2021-07-18 09:40:00.000000,2,False,7544bc,orange
web_form,2021-07-13 15:59:00.000000,2021-07-18 09:47:00.000000,2021-07-18 10:10:00.000000,3,False,7544bc,orange
email,2021-07-15 05:28:00.000000,2021-07-18 10:18:00.000000,2021-07-18 10:52:00.000000,1,False,7544bc,orange
email,2021-07-14 21:59:00.000000,2021-07-18 10:53:00.000000,2021-07-18 11:31:00.000000,3,True,7544bc,orange
web_form,2021-07-15 16:54:00.000000,2021-07-18 11:37:00.000000,2021-07-18 12:15:00.000000,2,True,7544bc,orange
web_form,2021-07-10 19:09:00.000000,2021-07-18 13:04:14.949340,2021-07-18 13:34:14.949340,1,False,7544bc,orange
live_chat,2021-07-18 13:39:14.949340,2021-07-18 13:40:14.949340,2021-07-18 14:03:14.949340,3,True,7544bc,orange
web_form,2021-07-14 14:29:00.000000,2021-07-18 14:08:14.949340,2021-07-18 14:34:14.949340,1,False,7544bc,orange
web_form,2021-07-16 18:53:00.000000,2021-07-18 14:35:14.949340,2021-07-18 14:59:14.949340,1,False,7544bc,orange
web_form,2021-07-16 18:17:00.000000,2021-07-18 15:03:14.949340,2021-07-18 15:34:14.949340,1,False,7544bc,orange
live_chat,2021-07-18 15:38:14.949340,2021-07-18 15:38:14.949340,2021-07-18 16:04:14.949340,1,False,7544bc,orange
web_form,2021-07-12 10:23:00.000000,2021-07-18 16:09:14.949340,2021-07-18 16:37:14.949340,2,False,7544bc,orange
email,2021-07-11 01:59:00.000000,2021-07-18 16:40:14.949340,2021-07-18 17:25:14.949340,1,False,7544bc,orange
web_form,2021-07-14 10:16:00.000000,2021-07-19 08:30:00.000000,2021-07-19 08:56:00.000000,2,True,7544bc,orange
live_chat,2021-07-19 08:58:00.000000,2021-07-19 08:59:00.000000,2021-07-19 09:30:00.000000,1,False,7544bc,orange
email,2021-07-17 01:37:00.000000,2021-07-19 09:33:00.000000,2021-07-19 10:12:00.000000,2,False,7544bc,orange
email,2021-07-12 14:37:00.000000,2021-07-19 10:14:00.000000,2021-07-19 10:52:00.000000,2,False,7544bc,orange
email,2021-07-12 01:11:00.000000,2021-07-19 10:55:00.000000,2021-07-19 11:22:00.000000,1,False,7544bc,orange
web_form,2021-07-18 17:55:00.000000,2021-07-19 11:26:00.000000,2021-07-19 11:57:00.000000,3,False,7544bc,orange
web_form,2021-07-18 21:01:00.000000,2021-07-19 12:45:13.133066,2021-07-19 13:09:13.133066,1,False,7544bc,orange
web_form,2021-07-18 17:37:00.000000,2021-07-19 13:13:13.133066,2021-07-19 13:44:13.133066,2,True,7544bc,orange
email,2021-07-14 14:46:00.000000,2021-07-19 13:47:13.133066,2021-07-19 14:21:13.133066,1,False,7544bc,orange
web_form,2021-07-14 11:48:00.000000,2021-07-19 14:24:13.133066,2021-07-19 15:03:13.133066,1,False,7544bc,orange
live_chat,2021-07-19 15:07:13.133066,2021-07-19 15:07:13.133066,2021-07-19 15:34:13.133066,2,False,7544bc,orange
web_form,2021-07-18 01:24:00.000000,2021-07-19 15:40:13.133066,2021-07-19 16:13:13.133066,1,True,7544bc,orange
email,2021-07-17 17:26:00.000000,2021-07-19 16:19:13.133066,2021-07-19 16:49:13.133066,1,False,7544bc,orange
live_chat,2021-07-20 08:31:00.000000,2021-07-20 08:31:00.000000,2021-07-20 09:06:00.000000,2,False,7544bc,orange
live_chat,2021-07-20 09:11:00.000000,2021-07-20 09:12:00.000000,2021-07-20 09:37:00.000000,2,True,7544bc,orange
web_form,2021-07-17 13:30:00.000000,2021-07-20 09:41:00.000000,2021-07-20 10:10:00.000000,1,False,7544bc,orange
email,2021-07-19 16:24:00.000000,2021-07-20 10:19:00.000000,2021-07-20 10:58:00.000000,1,True,7544bc,orange
email,2021-07-09 11:15:00.000000,2021-07-20 11:02:00.000000,2021-07-20 11:41:00.000000,1,False,7544bc,orange
live_chat,2021-07-20 11:47:00.000000,2021-07-20 11:48:00.000000,2021-07-20 12:13:00.000000,1,False,7544bc,orange
live_chat,2021-07-20 12:58:59.227430,2021-07-20 12:58:59.227430,2021-07-20 13:22:59.227430,2,False,7544bc,orange
web_form,2021-07-16 23:51:00.000000,2021-07-20 13:24:59.227430,2021-07-20 13:50:59.227430,1,False,7544bc,orange
web_form,2021-07-07 22:15:00.000000,2021-07-20 13:55:59.227430,2021-07-20 14:25:59.227430,2,False,7544bc,orange
email,2021-07-19 23:02:00.000000,2021-07-20 14:32:59.227430,2021-07-20 14:59:59.227430,1,False,7544bc,orange
web_form,2021-07-19 15:47:00.000000,2021-07-20 15:02:59.227430,2021-07-20 15:21:59.227430,1,False,7544bc,orange
live_chat,2021-07-20 15:23:59.227430,2021-07-20 15:27:59.227430,2021-07-20 15:50:59.227430,1,True,7544bc,orange
web_form,2021-07-20 09:38:00.000000,2021-07-20 15:52:59.227430,2021-07-20 16:18:59.227430,2,True,7544bc,orange
live_chat,2021-07-20 16:22:59.227430,2021-07-20 16:23:59.227430,2021-07-20 16:45:59.227430,1,False,7544bc,orange
live_chat,2021-07-21 08:33:00.000000,2021-07-21 08:33:00.000000,2021-07-21 09:02:00.000000,1,True,7544bc,orange
email,2021-07-20 02:50:00.000000,2021-07-21 09:04:00.000000,2021-07-21 09:34:00.000000,1,False,7544bc,orange
live_chat,2021-07-21 09:39:00.000000,2021-07-21 09:39:00.000000,2021-07-21 10:08:00.000000,1,False,7544bc,orange
web_form,2021-07-18 19:55:00.000000,2021-07-21 10:12:00.000000,2021-07-21 10:46:00.000000,1,True,7544bc,orange
email,2021-07-13 07:48:00.000000,2021-07-21 10:49:00.000000,2021-07-21 11:19:00.000000,2,True,7544bc,orange
live_chat,2021-07-21 11:20:00.000000,2021-07-21 11:20:00.000000,2021-07-21 11:55:00.000000,3,False,7544bc,orange
web_form,2021-07-19 00:57:00.000000,2021-07-21 12:49:14.712240,2021-07-21 13:26:14.712240,2,False,7544bc,orange
live_chat,2021-07-21 13:27:14.712240,2021-07-21 13:27:14.712240,2021-07-21 13:58:14.712240,1,False,7544bc,orange
live_chat,2021-07-21 14:04:14.712240,2021-07-21 14:05:14.712240,2021-07-21 14:40:14.712240,1,False,7544bc,orange
web_form,2021-07-12 17:02:00.000000,2021-07-21 14:45:14.712240,2021-07-21 15:05:14.712240,2,True,7544bc,orange
live_chat,2021-07-21 15:09:14.712240,2021-07-21 15:10:14.712240,2021-07-21 15:36:14.712240,1,False,7544bc,orange
web_form,2021-07-11 21:20:00.000000,2021-07-21 15:39:14.712240,2021-07-21 16:05:14.712240,2,False,7544bc,orange
email,2021-07-20 19:22:00.000000,2021-07-21 16:11:14.712240,2021-07-21 16:50:14.712240,1,False,7544bc,orange
web_form,2021-07-21 04:58:00.000000,2021-07-22 08:38:00.000000,2021-07-22 09:07:00.000000,2,True,7544bc,orange
email,2021-07-19 20:01:00.000000,2021-07-22 09:11:00.000000,2021-07-22 09:49:00.000000,1,False,7544bc,orange
web_form,2021-07-14 04:11:00.000000,2021-07-22 09:53:00.000000,2021-07-22 10:23:00.000000,2,True,7544bc,orange
web_form,2021-07-17 16:20:00.000000,2021-07-22 10:28:00.000000,2021-07-22 10:55:00.000000,1,False,7544bc,orange
web_form,2021-07-18 08:09:00.000000,2021-07-22 10:58:00.000000,2021-07-22 11:26:00.000000,2,True,7544bc,orange
live_chat,2021-07-22 11:31:00.000000,2021-07-22 11:32:00.000000,2021-07-22 11:54:00.000000,2,False,7544bc,orange
web_form,2021-07-10 05:36:00.000000,2021-07-22 13:00:42.992997,2021-07-22 13:25:42.992997,1,True,7544bc,orange
web_form,2021-07-11 04:39:00.000000,2021-07-22 13:28:42.992997,2021-07-22 13:50:42.992997,3,True,7544bc,orange
email,2021-07-22 05:09:00.000000,2021-07-22 13:53:42.992997,2021-07-22 14:25:42.992997,2,False,7544bc,orange
email,2021-07-19 16:38:00.000000,2021-07-22 14:28:42.992997,2021-07-22 14:59:42.992997,1,False,7544bc,orange
email,2021-07-20 23:10:00.000000,2021-07-22 15:04:42.992997,2021-07-22 15:32:42.992997,1,False,7544bc,orange
web_form,2021-07-18 17:06:00.000000,2021-07-22 15:36:42.992997,2021-07-22 16:16:42.992997,3,True,7544bc,orange
email,2021-07-21 21:51:00.000000,2021-07-22 16:20:42.992997,2021-07-22 16:55:42.992997,1,False,7544bc,orange
live_chat,2021-07-23 08:32:00.000000,2021-07-23 08:33:00.000000,2021-07-23 08:53:00.000000,1,False,7544bc,orange
live_chat,2021-07-23 08:54:00.000000,2021-07-23 08:54:00.000000,2021-07-23 09:14:00.000000,1,False,7544bc,orange
web_form,2021-07-20 21:17:00.000000,2021-07-23 09:18:00.000000,2021-07-23 09:40:00.000000,3,True,7544bc,orange
email,2021-07-19 10:09:00.000000,2021-07-23 09:44:00.000000,2021-07-23 10:19:00.000000,1,False,7544bc,orange
email,2021-07-22 10:45:00.000000,2021-07-23 10:28:00.000000,2021-07-23 11:03:00.000000,1,False,7544bc,orange
email,2021-07-21 10:02:00.000000,2021-07-23 11:07:00.000000,2021-07-23 11:40:00.000000,1,False,7544bc,orange
web_form,2021-07-19 07:01:00.000000,2021-07-23 11:43:00.000000,2021-07-23 12:14:00.000000,1,False,7544bc,orange
live_chat,2021-07-23 13:17:23.209518,2021-07-23 13:19:23.209518,2021-07-23 13:50:23.209518,1,False,7544bc,orange
web_form,2021-07-19 12:23:00.000000,2021-07-23 13:55:23.209518,2021-07-23 14:19:23.209518,1,False,7544bc,orange
web_form,2021-07-19 16:09:00.000000,2021-07-23 14:21:23.209518,2021-07-23 14:59:23.209518,1,False,7544bc,orange
web_form,2021-07-11 01:25:00.000000,2021-07-23 15:00:23.209518,2021-07-23 15:32:23.209518,1,False,7544bc,orange
live_chat,2021-07-23 15:35:23.209518,2021-07-23 15:37:23.209518,2021-07-23 15:57:23.209518,1,False,7544bc,orange
email,2021-07-13 09:38:00.000000,2021-07-23 16:00:23.209518,2021-07-23 16:28:23.209518,3,True,7544bc,orange
email,2021-07-21 20:43:00.000000,2021-07-23 16:31:23.209518,2021-07-23 17:14:23.209518,2,True,7544bc,orange
email,2021-07-16 10:08:00.000000,2021-07-24 08:33:00.000000,2021-07-24 08:59:00.000000,1,True,7544bc,orange
live_chat,2021-07-24 09:02:00.000000,2021-07-24 09:05:00.000000,2021-07-24 09:27:00.000000,1,False,7544bc,orange
email,2021-07-24 02:28:00.000000,2021-07-24 09:33:00.000000,2021-07-24 10:03:00.000000,1,False,7544bc,orange
live_chat,2021-07-24 10:04:00.000000,2021-07-24 10:05:00.000000,2021-07-24 10:36:00.000000,3,False,7544bc,orange
email,2021-07-22 18:41:00.000000,2021-07-24 10:40:00.000000,2021-07-24 11:14:00.000000,1,False,7544bc,orange
web_form,2021-07-23 03:27:00.000000,2021-07-24 11:20:00.000000,2021-07-24 11:46:00.000000,2,False,7544bc,orange
email,2021-07-15 09:57:00.000000,2021-07-24 11:49:00.000000,2021-07-24 12:17:00.000000,1,False,7544bc,orange
live_chat,2021-07-24 13:01:54.702526,2021-07-24 13:03:54.702526,2021-07-24 13:20:54.702526,1,False,7544bc,orange
live_chat,2021-07-24 13:22:54.702526,2021-07-24 13:24:54.702526,2021-07-24 13:37:54.702526,1,False,7544bc,orange
live_chat,2021-07-24 13:40:54.702526,2021-07-24 13:41:54.702526,2021-07-24 14:00:54.702526,1,False,7544bc,orange
email,2021-07-18 20:40:00.000000,2021-07-24 14:07:54.702526,2021-07-24 14:43:54.702526,1,True,7544bc,orange
email,2021-07-23 08:55:00.000000,2021-07-24 14:46:54.702526,2021-07-24 15:32:54.702526,1,False,7544bc,orange
web_form,2021-07-19 20:34:00.000000,2021-07-24 15:35:54.702526,2021-07-24 16:00:54.702526,1,False,7544bc,orange
live_chat,2021-07-24 16:05:54.702526,2021-07-24 16:06:54.702526,2021-07-24 16:24:54.702526,4,True,7544bc,orange
email,2021-07-18 19:52:00.000000,2021-07-24 16:29:54.702526,2021-07-24 17:07:54.702526,1,False,7544bc,orange
live_chat,2021-07-25 08:34:00.000000,2021-07-25 08:34:00.000000,2021-07-25 09:01:00.000000,1,False,7544bc,orange
web_form,2021-07-23 12:05:00.000000,2021-07-25 09:06:00.000000,2021-07-25 09:31:00.000000,3,True,7544bc,orange
email,2021-07-17 09:19:00.000000,2021-07-25 09:33:00.000000,2021-07-25 10:13:00.000000,1,False,7544bc,orange
web_form,2021-07-17 19:03:00.000000,2021-07-25 10:17:00.000000,2021-07-25 10:43:00.000000,1,True,7544bc,orange
web_form,2021-07-24 00:37:00.000000,2021-07-25 10:45:00.000000,2021-07-25 11:13:00.000000,1,True,7544bc,orange
email,2021-07-10 20:49:00.000000,2021-07-25 11:14:00.000000,2021-07-25 11:42:00.000000,1,True,7544bc,orange
live_chat,2021-07-25 11:47:00.000000,2021-07-25 11:47:00.000000,2021-07-25 12:09:00.000000,2,True,7544bc,orange
web_form,2021-07-17 10:33:00.000000,2021-07-25 12:58:37.599676,2021-07-25 13:30:37.599676,1,False,7544bc,orange
email,2021-07-20 07:54:00.000000,2021-07-25 13:33:37.599676,2021-07-25 14:11:37.599676,1,False,7544bc,orange
email,2021-07-24 19:37:00.000000,2021-07-25 14:17:37.599676,2021-07-25 14:49:37.599676,2,False,7544bc,orange
email,2021-07-18 16:52:00.000000,2021-07-25 14:53:37.599676,2021-07-25 15:24:37.599676,1,False,7544bc,orange
web_form,2021-07-24 09:43:00.000000,2021-07-25 15:30:37.599676,2021-07-25 15:58:37.599676,3,True,7544bc,orange
email,2021-07-23 03:30:00.000000,2021-07-25 16:01:37.599676,2021-07-25 16:35:37.599676,1,True,7544bc,orange
web_form,2021-07-24 08:54:00.000000,2021-07-25 16:36:37.599676,2021-07-25 17:08:37.599676,1,False,7544bc,orange
web_form,2021-07-23 01:15:00.000000,2021-07-26 08:34:00.000000,2021-07-26 09:03:00.000000,1,False,7544bc,orange
web_form,2021-07-14 22:44:00.000000,2021-07-26 09:06:00.000000,2021-07-26 09:37:00.000000,1,False,7544bc,orange
email,2021-07-25 18:57:00.000000,2021-07-26 09:43:00.000000,2021-07-26 10:12:00.000000,3,True,7544bc,orange
web_form,2021-07-26 08:38:00.000000,2021-07-26 10:15:00.000000,2021-07-26 10:37:00.000000,1,False,7544bc,orange
email,2021-07-22 06:39:00.000000,2021-07-26 10:42:00.000000,2021-07-26 11:09:00.000000,2,True,7544bc,orange
email,2021-07-14 22:18:00.000000,2021-07-26 11:12:00.000000,2021-07-26 11:47:00.000000,1,False,7544bc,orange
email,2021-07-21 20:00:00.000000,2021-07-26 11:51:00.000000,2021-07-26 12:27:00.000000,1,True,7544bc,orange
web_form,2021-07-19 14:29:00.000000,2021-07-26 13:24:43.320053,2021-07-26 13:47:43.320053,2,False,7544bc,orange
email,2021-07-24 08:23:00.000000,2021-07-26 13:51:43.320053,2021-07-26 14:33:43.320053,1,False,7544bc,orange
live_chat,2021-07-26 14:35:43.320053,2021-07-26 14:36:43.320053,2021-07-26 15:04:43.320053,2,True,7544bc,orange
web_form,2021-07-15 00:48:00.000000,2021-07-26 15:06:43.320053,2021-07-26 15:42:43.320053,1,True,7544bc,orange
email,2021-07-18 11:20:00.000000,2021-07-26 15:44:43.320053,2021-07-26 16:20:43.320053,1,False,7544bc,orange
email,2021-07-25 13:17:00.000000,2021-07-26 16:25:43.320053,2021-07-26 17:03:43.320053,1,False,7544bc,orange
email,2021-07-26 21:24:00.000000,2021-07-27 08:39:00.000000,2021-07-27 09:13:00.000000,3,False,7544bc,orange
web_form,2021-07-14 03:02:00.000000,2021-07-27 09:16:00.000000,2021-07-27 09:44:00.000000,1,False,7544bc,orange
email,2021-07-23 07:22:00.000000,2021-07-27 09:53:00.000000,2021-07-27 10:28:00.000000,1,False,7544bc,orange
web_form,2021-07-26 09:10:00.000000,2021-07-27 10:31:00.000000,2021-07-27 11:12:00.000000,2,False,7544bc,orange
email,2021-07-13 09:52:00.000000,2021-07-27 11:18:00.000000,2021-07-27 12:00:00.000000,1,False,7544bc,orange
email,2021-07-17 16:06:00.000000,2021-07-27 12:50:48.365395,2021-07-27 13:13:48.365395,3,False,7544bc,orange
email,2021-07-21 04:35:00.000000,2021-07-27 13:16:48.365395,2021-07-27 13:46:48.365395,2,False,7544bc,orange
live_chat,2021-07-27 13:52:48.365395,2021-07-27 13:53:48.365395,2021-07-27 14:15:48.365395,3,False,7544bc,orange
email,2021-07-23 21:31:00.000000,2021-07-27 14:20:48.365395,2021-07-27 15:00:48.365395,3,True,7544bc,orange
web_form,2021-07-24 15:32:00.000000,2021-07-27 15:03:48.365395,2021-07-27 15:37:48.365395,1,False,7544bc,orange
web_form,2021-07-23 14:53:00.000000,2021-07-27 15:41:48.365395,2021-07-27 16:06:48.365395,1,False,7544bc,orange
web_form,2021-07-18 07:22:00.000000,2021-07-27 16:07:48.365395,2021-07-27 16:43:48.365395,2,False,7544bc,orange
live_chat,2021-07-28 08:31:00.000000,2021-07-28 08:32:00.000000,2021-07-28 09:01:00.000000,2,False,7544bc,orange
email,2021-07-26 19:15:00.000000,2021-07-28 09:07:00.000000,2021-07-28 09:37:00.000000,1,True,7544bc,orange
email,2021-07-23 11:21:00.000000,2021-07-28 09:41:00.000000,2021-07-28 10:16:00.000000,1,False,7544bc,orange
email,2021-07-24 04:45:00.000000,2021-07-28 10:20:00.000000,2021-07-28 10:45:00.000000,2,False,7544bc,orange
email,2021-07-25 17:38:00.000000,2021-07-28 10:52:00.000000,2021-07-28 11:18:00.000000,1,False,7544bc,orange
web_form,2021-07-25 23:08:00.000000,2021-07-28 11:19:00.000000,2021-07-28 11:51:00.000000,1,False,7544bc,orange
web_form,2021-07-20 22:32:00.000000,2021-07-28 11:54:00.000000,2021-07-28 12:21:00.000000,1,False,7544bc,orange
web_form,2021-07-20 01:05:00.000000,2021-07-28 13:14:43.768034,2021-07-28 13:46:43.768034,1,False,7544bc,orange
live_chat,2021-07-28 13:50:43.768034,2021-07-28 13:50:43.768034,2021-07-28 14:16:43.768034,2,False,7544bc,orange
web_form,2021-07-17 15:25:00.000000,2021-07-28 14:19:43.768034,2021-07-28 14:39:43.768034,4,True,7544bc,orange
email,2021-07-19 00:52:00.000000,2021-07-28 14:44:43.768034,2021-07-28 15:13:43.768034,1,False,7544bc,orange
live_chat,2021-07-28 15:15:43.768034,2021-07-28 15:17:43.768034,2021-07-28 15:32:43.768034,1,True,7544bc,orange
email,2021-07-15 11:47:00.000000,2021-07-28 15:36:43.768034,2021-07-28 16:02:43.768034,1,False,7544bc,orange
email,2021-07-07 00:12:00.000000,2021-07-28 16:04:43.768034,2021-07-28 16:43:43.768034,1,False,7544bc,orange
email,2021-07-19 10:49:00.000000,2021-07-28 16:44:43.768034,2021-07-28 17:11:43.768034,1,False,7544bc,orange
email,2021-07-22 17:28:00.000000,2021-07-29 08:37:00.000000,2021-07-29 09:06:00.000000,3,False,7544bc,orange
web_form,2021-07-24 21:49:00.000000,2021-07-29 09:12:00.000000,2021-07-29 09:37:00.000000,1,False,7544bc,orange
live_chat,2021-07-29 09:39:00.000000,2021-07-29 09:39:00.000000,2021-07-29 10:04:00.000000,1,True,7544bc,orange
email,2021-07-28 02:11:00.000000,2021-07-29 10:07:00.000000,2021-07-29 10:35:00.000000,1,False,7544bc,orange
live_chat,2021-07-29 10:41:00.000000,2021-07-29 10:41:00.000000,2021-07-29 11:03:00.000000,1,False,7544bc,orange
web_form,2021-07-21 13:37:00.000000,2021-07-29 11:06:00.000000,2021-07-29 11:42:00.000000,1,True,7544bc,orange
web_form,2021-07-21 13:05:00.000000,2021-07-29 11:45:00.000000,2021-07-29 12:12:00.000000,1,False,7544bc,orange
web_form,2021-07-23 14:06:00.000000,2021-07-29 12:58:41.644586,2021-07-29 13:30:41.644586,1,True,7544bc,orange
web_form,2021-07-21 03:26:00.000000,2021-07-29 13:36:41.644586,2021-07-29 14:13:41.644586,2,False,7544bc,orange
web_form,2021-07-17 20:53:00.000000,2021-07-29 14:17:41.644586,2021-07-29 14:48:41.644586,1,False,7544bc,orange
email,2021-07-26 19:55:00.000000,2021-07-29 14:50:41.644586,2021-07-29 15:22:41.644586,2,False,7544bc,orange
web_form,2021-07-19 14:51:00.000000,2021-07-29 15:26:41.644586,2021-07-29 15:48:41.644586,1,False,7544bc,orange
email,2021-07-10 16:59:00.000000,2021-07-29 15:53:41.644586,2021-07-29 16:34:41.644586,1,False,7544bc,orange
email,2021-07-25 17:10:00.000000,2021-07-29 16:37:41.644586,2021-07-29 16:56:41.644586,2,False,7544bc,orange
email,2021-07-22 01:24:00.000000,2021-07-29 16:58:41.644586,2021-07-29 17:41:41.644586,2,True,7544bc,orange
live_chat,2021-07-30 08:35:00.000000,2021-07-30 08:37:00.000000,2021-07-30 09:02:00.000000,1,False,7544bc,orange
email,2021-07-25 13:39:00.000000,2021-07-30 09:11:00.000000,2021-07-30 09:47:00.000000,1,False,7544bc,orange
email,2021-07-19 16:30:00.000000,2021-07-30 09:48:00.000000,2021-07-30 10:17:00.000000,1,False,7544bc,orange
web_form,2021-07-11 06:42:00.000000,2021-07-30 10:22:00.000000,2021-07-30 10:49:00.000000,2,False,7544bc,orange
email,2021-07-20 21:14:00.000000,2021-07-30 10:56:00.000000,2021-07-30 11:32:00.000000,1,True,7544bc,orange
live_chat,2021-07-30 11:35:00.000000,2021-07-30 11:35:00.000000,2021-07-30 12:01:00.000000,1,False,7544bc,orange
live_chat,2021-07-30 12:58:39.379586,2021-07-30 12:58:39.379586,2021-07-30 13:17:39.379586,3,True,7544bc,orange
web_form,2021-07-15 12:11:00.000000,2021-07-30 13:20:39.379586,2021-07-30 13:54:39.379586,3,True,7544bc,orange
email,2021-07-22 17:07:00.000000,2021-07-30 14:01:39.379586,2021-07-30 14:25:39.379586,1,False,7544bc,orange
live_chat,2021-07-30 14:28:39.379586,2021-07-30 14:28:39.379586,2021-07-30 14:56:39.379586,2,False,7544bc,orange
email,2021-07-09 02:20:00.000000,2021-07-30 15:00:39.379586,2021-07-30 15:31:39.379586,1,False,7544bc,orange
web_form,2021-07-26 13:57:00.000000,2021-07-30 15:38:39.379586,2021-07-30 16:02:39.379586,1,True,7544bc,orange
